Filename 1,Filename 2,Max SSIM,Max nccorr,Max SSIM angle,Max nccorr angle,ROI 1 x,ROI 1 y,ROI 2 x,ROI 2 y
bat_112970_frame0090.jpg,airplane_63834_frame0118.jpg,0.9155299422990217,0.9874907,264,120,96,367,473,66
bat_112970_frame0090.jpg,airplane_64949_frame0106.jpg,0.9792410224545367,0.9869492,84,180,96,367,582,155
bat_112970_frame0090.jpg,airplane_73551_frame0010.jpg,0.9934733145048176,0.9843066,72,88,96,367,579,280
bat_112970_frame0090.jpg,airplane_76300_frame0172.jpg,0.9936099333184117,0.9889543,224,88,96,367,224,94
bat_112970_frame0090.jpg,airplane_81922_frame0029.jpg,0.996262634872982,0.98664534,184,240,96,367,396,51
bat_112970_frame0090.jpg,airplane_82912_frame0040.jpg,0.5078698287968226,0.98617274,252,208,96,367,406,62
bat_112970_frame0090.jpg,airplane_85040_frame0209.jpg,0.9951342181937385,0.9885511,220,332,96,367,523,189
bat_112970_frame0090.jpg,airplane_86113_frame0110.jpg,0.995274791281811,0.9875214,8,80,96,367,587,371
bat_112970_frame0090.jpg,airplane_93322_frame0053.jpg,0.9286422094895292,0.9848442,256,52,96,367,137,90
bat_112970_frame0090.jpg,airplane_96036_frame0122.jpg,0.9900200792478171,0.9876119,52,72,96,367,508,274
bat_112970_frame0137.jpg,airplane_115815_frame0061.jpg,0.9843123445123527,0.9859449,232,24,107,214,575,335
bat_112970_frame0137.jpg,airplane_12742_frame0082.jpg,0.9673257524653445,0.9888382,232,300,107,214,83,50
bat_112970_frame0137.jpg,airplane_16083_frame0007.jpg,0.9374079538647911,0.98820883,100,160,107,214,164,112
bat_112970_frame0137.jpg,airplane_17175_frame0269.jpg,0.9967283923241442,0.9886176,236,232,107,214,566,173
bat_112970_frame0137.jpg,airplane_17850_frame0035.jpg,0.998019451416767,0.9859245,112,240,107,214,582,274
bat_112970_frame0137.jpg,airplane_20353_frame0035.jpg,0.9841389627463109,0.9864184,76,232,107,214,34,182
bat_112970_frame0137.jpg,airplane_28134_frame0113.jpg,0.8715501202198939,0.9840993,284,72,107,214,595,193
bat_112970_frame0137.jpg,airplane_28325_frame0104.jpg,0.9637223314863493,0.98683,76,24,107,214,250,91
bat_112970_frame0137.jpg,airplane_288975_frame0149.jpg,0.9852665066834019,0.9861395,244,0,107,214,565,369
bat_112970_frame0137.jpg,airplane_34160_frame0189.jpg,0.9945538228992779,0.9894294,244,120,107,214,450,118
bat_112970_frame0137.jpg,airplane_39246_frame0067.jpg,0.9299982504073009,0.9879121,92,248,107,214,215,44
bat_112970_frame0137.jpg,airplane_44702_frame0047.jpg,0.9552440899658982,0.9870502,232,208,107,214,156,43
bat_112970_frame0137.jpg,airplane_51649_frame0096.jpg,0.9850916028645434,0.9856192,96,324,107,214,33,179
bat_112970_frame0137.jpg,airplane_62191_frame0126.jpg,0.9958494435643997,0.97889113,64,324,107,214,507,51
bat_112970_frame0137.jpg,airplane_63666_frame0185.jpg,0.9972058245645244,0.9858923,92,68,107,214,500,214
bat_112970_frame0137.jpg,airplane_63834_frame0118.jpg,0.878625391334277,0.98792684,308,300,107,214,473,66
bat_112970_frame0137.jpg,airplane_64949_frame0106.jpg,0.9922536641572933,0.9862028,116,248,107,214,582,155
bat_112970_frame0137.jpg,airplane_73551_frame0010.jpg,0.996918599333354,0.98770446,284,120,107,214,579,280
bat_112970_frame0137.jpg,airplane_76300_frame0172.jpg,0.9857580507304147,0.9880747,256,248,107,214,224,94
bat_112970_frame0137.jpg,airplane_81922_frame0029.jpg,0.9978534757470233,0.98447585,36,64,107,214,396,51
bat_112970_frame0137.jpg,airplane_82912_frame0040.jpg,0.4734494963269809,0.9886571,284,324,107,214,406,62
bat_112970_frame0137.jpg,airplane_85040_frame0209.jpg,0.9960603524927215,0.9889667,92,120,107,214,523,189
bat_112970_frame0137.jpg,airplane_86113_frame0110.jpg,0.9934469954819437,0.98405886,232,316,107,214,587,371
bat_112970_frame0137.jpg,airplane_93322_frame0053.jpg,0.8941793938769472,0.9873156,100,340,107,214,137,90
bat_112970_frame0137.jpg,airplane_96036_frame0122.jpg,0.9986693205168267,0.9880863,92,72,107,214,508,274
bat_114939_frame0095.jpg,airplane_115815_frame0061.jpg,0.9973060583080452,0.98793715,280,88,600,301,575,335
bat_114939_frame0095.jpg,airplane_12742_frame0082.jpg,0.9882814946985958,0.98868567,284,0,600,301,83,50
